# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2100_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2100 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
6399,0.841628,0.740000,0.909070,0.870000,0.673416,0.506126,0.807107,0.718645
6599,0.842444,0.860000,0.907778,0.880000,0.672792,0.590164,0.803189,0.681529
6799,0.846809,0.945000,0.908085,0.915000,0.681935,0.886668,0.804160,0.824344
6999,0.848571,0.890000,0.906735,0.875000,0.685536,0.771997,0.801615,0.742639
7199,0.845490,0.770000,0.905490,0.875000,0.678522,0.510638,0.799150,0.740341
7399,0.840377,0.710000,0.900189,0.765000,0.668818,0.461967,0.789359,0.540747
7599,0.841091,0.860000,0.900727,0.915000,0.670153,0.710355,0.790862,0.827201
7799,0.842632,0.885000,0.902281,0.945000,0.675031,0.760964,0.795402,0.887778
7999,0.843729,0.875000,0.901186,0.870000,0.678444,0.748339,0.793870,0.739609
8199,0.846393,0.925000,0.900656,0.885000,0.684665,0.849730,0.793348,0.770276
8399,0.847937,0.895000,0.900317,0.890000,0.688992,0.782338,0.793454,0.777305
8599,0.848000,0.850000,0.899692,0.880000,0.689788,0.701195,0.792434,0.759230
8799,0.850746,0.940000,0.897910,0.840000,0.696109,0.877601,0.789305,0.684418
8999,0.851884,0.890000,0.897826,0.895000,0.698915,0.780373,0.789421,0.789790
9199,0.853380,0.905000,0.898169,0.910000,0.702028,0.809657,0.790371,0.819766
9399,0.850000,0.730000,0.895753,0.810000,0.695793,0.473274,0.785671,0.620455
9599,0.849867,0.845000,0.897733,0.970000,0.696222,0.673065,0.790318,0.938800
9799,0.848831,0.810000,0.897273,0.880000,0.694297,0.628216,0.789297,0.750234
9999,0.850506,0.915000,0.896709,0.875000,0.697887,0.830102,0.788412,0.751639
10199,0.852346,0.925000,0.896543,0.890000,0.702324,0.823446,0.788794,0.763339
10399,0.853373,0.895000,0.895181,0.840000,0.704595,0.789368,0.786188,0.681243
10599,0.852706,0.825000,0.895294,0.900000,0.703398,0.652916,0.786492,0.798448
10799,0.852414,0.840000,0.895517,0.905000,0.702673,0.666701,0.786765,0.795391
10999,0.853146,0.885000,0.895281,0.885000,0.703782,0.735754,0.786024,0.743704
11199,0.854176,0.900000,0.894615,0.865000,0.705744,0.793836,0.784590,0.719043
11399,0.853871,0.840000,0.894194,0.875000,0.704611,0.592616,0.783353,0.700599
11599,0.851579,0.745000,0.893579,0.865000,0.699751,0.487334,0.782170,0.729296
11799,0.851959,0.870000,0.893299,0.880000,0.700992,0.726114,0.781936,0.759688
11999,0.850505,0.780000,0.893232,0.890000,0.697815,0.527034,0.781707,0.769416
12199,0.850594,0.855000,0.894257,0.945000,0.698005,0.707366,0.783838,0.888393
12399,0.849417,0.790000,0.892427,0.800000,0.695703,0.580378,0.780109,0.592294
12599,0.844667,0.600000,0.892381,0.890000,0.686635,0.238893,0.780131,0.779846
12799,0.845514,0.890000,0.892430,0.895000,0.688478,0.779824,0.780369,0.790545
12999,0.845505,0.845000,0.893670,0.960000,0.688910,0.655249,0.783293,0.917398
13199,0.845045,0.820000,0.894955,0.965000,0.688135,0.645669,0.785964,0.929492
13399,0.845221,0.855000,0.895664,0.935000,0.688779,0.698042,0.787663,0.868554
13599,0.845478,0.860000,0.896522,0.945000,0.689338,0.722332,0.789375,0.886994
13799,0.846239,0.890000,0.897179,0.935000,0.691074,0.772139,0.790960,0.868819
13999,0.847059,0.895000,0.897647,0.925000,0.692820,0.790545,0.792009,0.849970
14199,0.844132,0.670000,0.898926,0.975000,0.687077,0.364896,0.794577,0.948781
14399,0.844228,0.850000,0.899837,0.955000,0.687085,0.665924,0.796254,0.900111
14599,0.844800,0.880000,0.900480,0.940000,0.688356,0.757159,0.797734,0.879675
14799,0.846378,0.945000,0.901496,0.965000,0.691534,0.890000,0.799881,0.930000
14999,0.844264,0.710000,0.900620,0.845000,0.686804,0.046053,0.797785,0.581081
15199,0.842061,0.700000,0.900305,0.880000,0.682234,0.426331,0.797262,0.763197
15399,0.841955,0.835000,0.901203,0.960000,0.681730,0.589552,0.798830,0.901961
15599,0.840222,0.725000,0.900296,0.840000,0.677888,0.341317,0.796820,0.640449
15799,0.838248,0.705000,0.898248,0.760000,0.673603,0.349073,0.792509,0.480126
15999,0.835827,0.670000,0.898058,0.885000,0.668418,0.272888,0.792052,0.758708
16199,0.835532,0.815000,0.898440,0.925000,0.667530,0.562130,0.792637,0.827547
16399,0.834755,0.780000,0.898811,0.925000,0.665830,0.538009,0.793375,0.845901
16599,0.832621,0.680000,0.898966,0.910000,0.661298,0.347272,0.793754,0.819295
16799,0.832177,0.800000,0.899116,0.910000,0.659819,0.307479,0.793736,0.757019
16999,0.831544,0.785000,0.899262,0.910000,0.657961,0.303305,0.793758,0.774323
17199,0.830132,0.725000,0.899272,0.900000,0.654522,0.166161,0.793529,0.753482
17399,0.829935,0.815000,0.899608,0.925000,0.653722,0.531290,0.793981,0.818928
17599,0.830065,0.840000,0.899935,0.925000,0.654120,0.684044,0.794834,0.850120
17799,0.830892,0.895000,0.900382,0.935000,0.656055,0.789284,0.795871,0.870182
17999,0.831321,0.865000,0.901132,0.960000,0.656920,0.726887,0.797365,0.916675
18199,0.832050,0.890000,0.901553,0.935000,0.658272,0.765957,0.798163,0.862579
18399,0.832577,0.875000,0.901779,0.920000,0.659022,0.697556,0.798448,0.814815
18599,0.833515,0.910000,0.902727,0.980000,0.660475,0.748181,0.800135,0.949264
18799,0.834970,0.955000,0.903054,0.930000,0.663250,0.900794,0.800699,0.848107
18999,0.836095,0.930000,0.903669,0.955000,0.665500,0.855327,0.801962,0.907806
19199,0.833626,0.625000,0.902047,0.765000,0.660590,0.333925,0.798869,0.546507
19399,0.834740,0.930000,0.902486,0.940000,0.662793,0.854167,0.799710,0.872881
19599,0.834571,0.820000,0.902171,0.875000,0.662480,0.643317,0.799165,0.751046
19799,0.834689,0.845000,0.902260,0.910000,0.662685,0.683738,0.799403,0.818695
19999,0.835307,0.890000,0.902402,0.915000,0.664068,0.780724,0.799816,0.830204
