# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2000_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2000 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
12599,0.843208,0.680000,0.845849,0.855000,0.684301,0.384556,0.683974,0.712016
12799,0.844167,0.895000,0.846111,0.860000,0.686347,0.789790,0.684731,0.720893
12999,0.844545,0.865000,0.847364,0.915000,0.687497,0.702512,0.687905,0.826353
13199,0.844018,0.815000,0.848839,0.930000,0.686584,0.636113,0.691012,0.858871
13399,0.844211,0.855000,0.850000,0.915000,0.687245,0.697349,0.693793,0.828491
13599,0.843534,0.805000,0.850517,0.880000,0.685923,0.612711,0.694813,0.753796
13799,0.844407,0.895000,0.850763,0.865000,0.687857,0.782158,0.695686,0.730808
13999,0.844833,0.870000,0.851833,0.915000,0.688805,0.740726,0.698030,0.829898
14199,0.841721,0.655000,0.853443,0.950000,0.682742,0.343982,0.701269,0.897415
14399,0.842177,0.870000,0.854435,0.915000,0.683509,0.716157,0.702967,0.803468
14599,0.842857,0.885000,0.855317,0.910000,0.684965,0.767489,0.705025,0.820806
14799,0.844531,0.950000,0.856641,0.940000,0.688345,0.900000,0.707849,0.880000
14999,0.842462,0.710000,0.855769,0.800000,0.683723,0.046053,0.705543,0.431818
15199,0.840379,0.705000,0.854545,0.775000,0.679376,0.435407,0.703186,0.562597
15399,0.840373,0.840000,0.855522,0.920000,0.679096,0.603960,0.704745,0.797980
15599,0.838015,0.680000,0.853824,0.740000,0.673946,0.210656,0.700931,0.382129
15799,0.834058,0.565000,0.850797,0.645000,0.665528,0.000000,0.694463,0.209882
15999,0.831357,0.645000,0.849286,0.745000,0.659707,0.202964,0.691200,0.451495
16199,0.831408,0.835000,0.849437,0.860000,0.659518,0.609467,0.691159,0.667419
16399,0.830903,0.795000,0.849444,0.850000,0.658356,0.568875,0.691145,0.690466
16599,0.828767,0.675000,0.849178,0.830000,0.653825,0.337681,0.690700,0.658051
16799,0.828378,0.800000,0.848649,0.810000,0.652460,0.307479,0.689041,0.458998
16999,0.827867,0.790000,0.848733,0.855000,0.650854,0.324324,0.688716,0.617414
17199,0.826645,0.735000,0.848289,0.815000,0.647809,0.205397,0.687318,0.505612
17399,0.826494,0.815000,0.848506,0.865000,0.647105,0.531290,0.687355,0.667815
17599,0.826667,0.840000,0.848974,0.885000,0.647588,0.683544,0.688627,0.771281
17799,0.827595,0.900000,0.849620,0.900000,0.649725,0.799277,0.690192,0.800240
17999,0.828000,0.860000,0.851313,0.985000,0.650545,0.717314,0.693635,0.968938
18199,0.828765,0.890000,0.852654,0.960000,0.651967,0.765957,0.696322,0.915966
18399,0.829268,0.870000,0.853902,0.955000,0.652682,0.689293,0.698642,0.898626
18599,0.829940,0.885000,0.855181,0.960000,0.653619,0.688262,0.700858,0.898529
18799,0.831250,0.940000,0.856369,0.955000,0.656121,0.869806,0.703162,0.903267
18999,0.832353,0.925000,0.857588,0.960000,0.658325,0.845265,0.705679,0.917619
19199,0.829826,0.615000,0.856163,0.735000,0.653306,0.305806,0.703137,0.496772
19399,0.830632,0.900000,0.857299,0.955000,0.654906,0.794239,0.705455,0.907216
19599,0.830511,0.820000,0.857670,0.890000,0.654725,0.642254,0.706424,0.780592
19799,0.831180,0.890000,0.858371,0.920000,0.656073,0.776514,0.707966,0.838645
19999,0.831667,0.875000,0.859278,0.940000,0.657160,0.751046,0.710040,0.880180
