# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_700_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 700 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
2999,0.834348,0.870000,0.862609,0.950000,0.661901,0.702006,0.702003,0.862957
3199,0.830400,0.785000,0.864800,0.890000,0.656125,0.586856,0.708129,0.772657
3399,0.837778,0.930000,0.865926,0.880000,0.673411,0.851836,0.715730,0.752959
3599,0.842414,0.905000,0.867931,0.895000,0.681704,0.792848,0.718501,0.753637
3799,0.843548,0.860000,0.869355,0.890000,0.679416,0.387443,0.716786,0.554385
3999,0.850000,0.950000,0.869697,0.875000,0.692141,0.896104,0.717908,0.735729
4199,0.852857,0.900000,0.871143,0.895000,0.695760,0.746547,0.719370,0.737566
4399,0.850270,0.805000,0.868108,0.815000,0.687184,0.429825,0.710178,0.477401
4599,0.851026,0.865000,0.866923,0.845000,0.691257,0.729242,0.710714,0.689814
4799,0.850732,0.845000,0.868049,0.890000,0.690825,0.682312,0.713596,0.767736
4999,0.852093,0.880000,0.865581,0.815000,0.691007,0.633252,0.705426,0.413071
5199,0.848222,0.765000,0.867556,0.910000,0.685030,0.541374,0.711704,0.819712
5399,0.844255,0.755000,0.862340,0.745000,0.676694,0.497333,0.700536,0.465969
5599,0.845510,0.875000,0.862245,0.860000,0.678371,0.718532,0.699786,0.680073
5799,0.839804,0.700000,0.864314,0.915000,0.668711,0.434549,0.705656,0.829111
5999,0.839245,0.825000,0.864717,0.875000,0.667179,0.625668,0.706490,0.728084
6199,0.841273,0.895000,0.865091,0.875000,0.673154,0.781478,0.709768,0.747730
6399,0.836140,0.695000,0.863860,0.830000,0.663707,0.429373,0.707202,0.637488
6599,0.835932,0.830000,0.862712,0.830000,0.661534,0.520857,0.703184,0.526726
6799,0.838852,0.925000,0.863279,0.880000,0.667603,0.846343,0.704783,0.749478
6999,0.840159,0.880000,0.861746,0.815000,0.670117,0.751270,0.701857,0.614984
7199,0.837692,0.760000,0.860615,0.825000,0.664303,0.488055,0.699576,0.631889
7399,0.835522,0.765000,0.856269,0.715000,0.660624,0.545367,0.692027,0.459511
7599,0.836087,0.855000,0.855507,0.830000,0.661543,0.700289,0.690978,0.653450
7799,0.837042,0.870000,0.856338,0.885000,0.664828,0.728261,0.694749,0.762740
7999,0.837671,0.860000,0.855753,0.835000,0.667101,0.717884,0.694617,0.670000
8199,0.839067,0.890000,0.855067,0.830000,0.670645,0.779139,0.694258,0.659489
8399,0.840390,0.890000,0.855065,0.855000,0.674343,0.771713,0.695373,0.710000
8599,0.840759,0.855000,0.855570,0.875000,0.675696,0.711213,0.696933,0.749147
8799,0.843210,0.940000,0.854321,0.805000,0.681292,0.877250,0.695163,0.618022
8999,0.844337,0.890000,0.855060,0.885000,0.684073,0.780461,0.697332,0.769954
9199,0.845765,0.905000,0.854824,0.845000,0.686975,0.809657,0.697304,0.689628
9399,0.843103,0.730000,0.853448,0.795000,0.682230,0.473889,0.694878,0.589261
9599,0.843371,0.855000,0.853820,0.870000,0.683392,0.695058,0.696523,0.737797
9799,0.842747,0.815000,0.854066,0.865000,0.682333,0.638601,0.696942,0.715490
9999,0.844516,0.925000,0.853118,0.810000,0.686040,0.850270,0.695348,0.625394
10199,0.845684,0.900000,0.853474,0.870000,0.689108,0.760077,0.697257,0.722222
10399,0.846907,0.905000,0.853402,0.850000,0.691804,0.809084,0.697460,0.701165
10599,0.846768,0.840000,0.854848,0.925000,0.691698,0.683325,0.700690,0.849579
10799,0.846238,0.820000,0.854752,0.850000,0.690543,0.629896,0.700235,0.671737
10999,0.847184,0.895000,0.854078,0.820000,0.692072,0.758732,0.698454,0.587676
11199,0.847524,0.865000,0.852857,0.790000,0.692586,0.719801,0.695884,0.562363
11399,0.847570,0.850000,0.853178,0.870000,0.692170,0.621260,0.696064,0.689849
11599,0.845872,0.755000,0.851743,0.775000,0.688469,0.507538,0.693136,0.548011
11799,0.846306,0.870000,0.851712,0.850000,0.689730,0.729814,0.693721,0.695648
11999,0.844690,0.755000,0.850442,0.780000,0.686246,0.478057,0.690937,0.528757
12199,0.845304,0.880000,0.851478,0.910000,0.687495,0.758040,0.693216,0.817869
12399,0.845043,0.830000,0.850684,0.805000,0.686947,0.655975,0.691687,0.604302
12599,0.842269,0.680000,0.850756,0.855000,0.681804,0.384556,0.692143,0.712016
12799,0.843140,0.895000,0.850909,0.860000,0.683692,0.789790,0.692698,0.720893
12999,0.843496,0.865000,0.851951,0.915000,0.684829,0.702512,0.695462,0.826353
13199,0.843040,0.815000,0.853200,0.930000,0.684081,0.636113,0.698153,0.858871
13399,0.843228,0.855000,0.854173,0.915000,0.684765,0.697349,0.700585,0.828491
13599,0.842636,0.805000,0.854574,0.880000,0.683622,0.612711,0.701404,0.753796
13799,0.843435,0.895000,0.854733,0.865000,0.685438,0.782158,0.702119,0.730808
13999,0.843835,0.870000,0.855639,0.915000,0.686351,0.740726,0.704166,0.829898
14199,0.841037,0.655000,0.857037,0.950000,0.680936,0.343982,0.707019,0.897415
14399,0.841460,0.870000,0.857883,0.915000,0.681627,0.716157,0.708457,0.803468
14599,0.842086,0.885000,0.858633,0.910000,0.682996,0.767489,0.710271,0.820806
14799,0.843617,0.950000,0.859787,0.940000,0.686102,0.900000,0.712783,0.880000
14999,0.841748,0.710000,0.858951,0.800000,0.681840,0.046053,0.710562,0.431818
15199,0.839862,0.705000,0.857793,0.775000,0.677872,0.435407,0.708336,0.562597
15399,0.839864,0.840000,0.858639,0.920000,0.677597,0.603960,0.709668,0.797980
15599,0.837718,0.680000,0.857047,0.740000,0.672847,0.210656,0.706072,0.382129
15799,0.834106,0.565000,0.854238,0.645000,0.665089,0.000000,0.700031,0.209882
15999,0.831634,0.645000,0.852810,0.745000,0.659706,0.202964,0.696940,0.451495
16199,0.831677,0.835000,0.852903,0.860000,0.659503,0.609467,0.696811,0.667419
16399,0.831210,0.795000,0.852866,0.850000,0.658418,0.568875,0.696727,0.690466
16599,0.829245,0.675000,0.852579,0.830000,0.654216,0.337681,0.696251,0.658051
16799,0.828882,0.800000,0.852050,0.810000,0.652905,0.307479,0.694627,0.458998
16999,0.828405,0.790000,0.852086,0.855000,0.651376,0.324324,0.694241,0.617414
17199,0.827273,0.735000,0.851636,0.815000,0.648517,0.205397,0.692860,0.505612
17399,0.827126,0.815000,0.851796,0.865000,0.647840,0.531290,0.692818,0.667815
17599,0.827278,0.840000,0.852189,0.885000,0.648275,0.683544,0.693941,0.771281
17799,0.828129,0.900000,0.852749,0.900000,0.650261,0.799277,0.695341,0.800240
17999,0.828497,0.860000,0.854277,0.985000,0.651019,0.717314,0.698481,0.968938
18199,0.829200,0.890000,0.855486,0.960000,0.652324,0.765957,0.700924,0.915966
18399,0.829661,0.870000,0.856610,0.955000,0.652969,0.689293,0.703026,0.898626
18599,0.830279,0.885000,0.857765,0.960000,0.653820,0.688262,0.705031,0.898529
18799,0.831492,0.940000,0.858840,0.955000,0.656139,0.869806,0.707131,0.903267
18999,0.832514,0.925000,0.859945,0.960000,0.658188,0.845265,0.709438,0.917619
19199,0.830162,0.615000,0.858595,0.735000,0.653502,0.305806,0.707030,0.496772
19399,0.830909,0.900000,0.859626,0.955000,0.654992,0.794239,0.709156,0.907216
19599,0.830794,0.820000,0.859947,0.890000,0.654818,0.642254,0.710029,0.780592
19799,0.831414,0.890000,0.860576,0.920000,0.656070,0.776514,0.711438,0.838645
19999,0.831865,0.875000,0.861399,0.940000,0.657084,0.751046,0.713351,0.880180
