# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2200_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2200 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
9999,0.844487,0.855000,0.948974,0.940000,0.684697,0.713609,0.896127,0.880000
10199,0.845625,0.890000,0.949125,0.955000,0.687941,0.734043,0.896722,0.902174
10399,0.847439,0.920000,0.949024,0.945000,0.691885,0.839374,0.896594,0.890132
10599,0.847381,0.845000,0.949048,0.950000,0.691885,0.690866,0.896664,0.899366
10799,0.847326,0.845000,0.949302,0.960000,0.691592,0.673547,0.897111,0.915191
10999,0.848182,0.885000,0.949432,0.955000,0.692914,0.734104,0.897266,0.900903
11199,0.848444,0.860000,0.948222,0.895000,0.693299,0.709030,0.894758,0.780885
11399,0.849783,0.910000,0.948696,0.970000,0.695549,0.783576,0.895580,0.931137
11599,0.848404,0.785000,0.948404,0.935000,0.692645,0.568273,0.895029,0.869818
11799,0.847917,0.825000,0.948854,0.970000,0.692196,0.630802,0.896083,0.939290
11999,0.845102,0.710000,0.948776,0.945000,0.686307,0.385528,0.895890,0.886128
12199,0.845500,0.865000,0.948800,0.950000,0.687124,0.727052,0.895941,0.898446
12399,0.844902,0.815000,0.948922,0.955000,0.685910,0.625279,0.896199,0.909017
12599,0.841058,0.645000,0.948942,0.950000,0.678625,0.320444,0.896277,0.899790
12799,0.842642,0.925000,0.949151,0.960000,0.681976,0.849970,0.896764,0.920032
12999,0.843889,0.910000,0.949444,0.965000,0.684938,0.805720,0.897513,0.926931
13199,0.843545,0.825000,0.949727,0.965000,0.684372,0.653603,0.898092,0.929264
13399,0.844464,0.895000,0.950179,0.975000,0.686509,0.783817,0.899100,0.949444
13599,0.844386,0.840000,0.950526,0.970000,0.686241,0.667912,0.899782,0.938272
13799,0.845345,0.900000,0.950603,0.955000,0.688375,0.797263,0.900031,0.908907
13999,0.845593,0.860000,0.951017,0.975000,0.688882,0.719214,0.900893,0.949930
14199,0.843667,0.730000,0.951583,0.985000,0.685058,0.467456,0.902021,0.969269
14399,0.843689,0.845000,0.951967,0.975000,0.684812,0.634002,0.902720,0.944134
14599,0.842339,0.760000,0.952177,0.965000,0.682114,0.529734,0.903213,0.929620
14799,0.843016,0.885000,0.952222,0.955000,0.683489,0.770000,0.903331,0.910000
14999,0.840938,0.710000,0.951562,0.910000,0.678748,0.046053,0.901868,0.765625
15199,0.838692,0.695000,0.951231,0.930000,0.674134,0.417272,0.901256,0.859874
15399,0.839318,0.880000,0.951591,0.975000,0.675089,0.714286,0.901878,0.939614
15599,0.837612,0.725000,0.950896,0.905000,0.671272,0.341317,0.900409,0.793164
15799,0.835515,0.695000,0.950368,0.915000,0.666720,0.325072,0.899312,0.823578
15999,0.833478,0.695000,0.950145,0.935000,0.662308,0.328933,0.898840,0.865813
16199,0.834071,0.875000,0.950071,0.945000,0.663217,0.710514,0.898604,0.873534
16399,0.833310,0.780000,0.950423,0.975000,0.661579,0.542048,0.899305,0.948781
16599,0.831528,0.705000,0.950833,0.980000,0.657868,0.401744,0.900166,0.959916
16799,0.831096,0.800000,0.950959,0.960000,0.656351,0.307479,0.900287,0.893390
16999,0.831149,0.835000,0.951351,0.980000,0.655898,0.507463,0.900974,0.950932
17199,0.830000,0.745000,0.951600,0.970000,0.652975,0.243772,0.901386,0.929270
17399,0.829803,0.815000,0.951842,0.970000,0.652163,0.540373,0.901781,0.928580
17599,0.830130,0.855000,0.951688,0.940000,0.653040,0.712530,0.901544,0.879421
17799,0.830962,0.895000,0.951859,0.965000,0.655036,0.789199,0.901944,0.929986
17999,0.831456,0.870000,0.951392,0.915000,0.656044,0.737506,0.900967,0.821878
18199,0.832187,0.890000,0.950812,0.905000,0.657418,0.766949,0.899746,0.797441
18399,0.832716,0.875000,0.950309,0.910000,0.658166,0.700024,0.898624,0.784895
18599,0.832927,0.850000,0.950244,0.945000,0.658165,0.610390,0.898366,0.856284
18799,0.833916,0.915000,0.949880,0.920000,0.660036,0.818415,0.897564,0.824195
18999,0.835060,0.930000,0.950060,0.965000,0.662339,0.855327,0.897923,0.928043
19199,0.831882,0.565000,0.948647,0.830000,0.655997,0.238712,0.895146,0.663766
19399,0.833081,0.935000,0.948256,0.915000,0.658377,0.864301,0.894312,0.819533
19599,0.832874,0.815000,0.947759,0.905000,0.658054,0.632426,0.893338,0.810682
19799,0.833352,0.875000,0.947273,0.905000,0.659051,0.746193,0.892362,0.808274
19999,0.833989,0.890000,0.947303,0.950000,0.660501,0.780724,0.892473,0.900150
