# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2500_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2500 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
12199,0.850619,0.845000,0.899485,0.945000,0.698272,0.688880,0.795340,0.889202
12399,0.849495,0.795000,0.899495,0.900000,0.696007,0.586276,0.795407,0.798367
12599,0.846337,0.690000,0.898317,0.840000,0.690062,0.402985,0.793127,0.681116
12799,0.847379,0.900000,0.899126,0.940000,0.692323,0.799679,0.794914,0.880048
12999,0.847810,0.870000,0.899333,0.910000,0.693609,0.715505,0.795651,0.814146
13199,0.847196,0.815000,0.899159,0.890000,0.692500,0.634387,0.795355,0.779647
13399,0.847523,0.865000,0.900183,0.955000,0.693463,0.718222,0.797632,0.909201
13599,0.846937,0.815000,0.900901,0.940000,0.692335,0.633591,0.799063,0.877601
13799,0.847965,0.905000,0.901504,0.935000,0.694593,0.804124,0.800493,0.868020
13999,0.848348,0.870000,0.902348,0.950000,0.695468,0.740726,0.802279,0.900000
14199,0.845641,0.690000,0.902906,0.935000,0.690172,0.403387,0.803380,0.867211
14399,0.845798,0.855000,0.903109,0.915000,0.690314,0.680265,0.803598,0.803468
14599,0.845950,0.855000,0.903140,0.905000,0.690710,0.708425,0.803779,0.810682
14799,0.847724,0.955000,0.903496,0.925000,0.694303,0.910000,0.804544,0.850000
14999,0.846080,0.745000,0.901120,0.755000,0.690541,0.198113,0.799380,0.266467
15199,0.845276,0.795000,0.898031,0.705000,0.688860,0.601477,0.793130,0.431490
15399,0.845039,0.830000,0.897674,0.875000,0.688109,0.583333,0.792148,0.692118
15599,0.842519,0.680000,0.895267,0.740000,0.682626,0.210656,0.787052,0.400922
15799,0.838647,0.585000,0.891654,0.655000,0.674390,0.051645,0.779527,0.245242
15999,0.836148,0.670000,0.888815,0.700000,0.668999,0.264460,0.773619,0.357395
16199,0.836058,0.830000,0.887737,0.815000,0.668522,0.599104,0.771253,0.592062
16399,0.835468,0.795000,0.886619,0.810000,0.667189,0.568875,0.768896,0.601008
16599,0.833688,0.710000,0.884397,0.730000,0.663455,0.411705,0.764344,0.453607
16799,0.833217,0.800000,0.883497,0.820000,0.661906,0.307479,0.762082,0.457831
16999,0.832966,0.815000,0.882690,0.825000,0.660840,0.425109,0.760065,0.527283
17199,0.831633,0.735000,0.881633,0.805000,0.657557,0.205397,0.757574,0.498715
17399,0.831477,0.820000,0.881141,0.845000,0.656861,0.554951,0.756244,0.607297
17599,0.831987,0.870000,0.881656,0.920000,0.658054,0.742472,0.757502,0.840510
17799,0.832810,0.895000,0.882745,0.965000,0.659996,0.789199,0.759912,0.929958
17999,0.833355,0.875000,0.884000,0.980000,0.661097,0.747117,0.762444,0.958665
