# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_800_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 800 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
7799,0.840143,0.885000,0.900000,0.945000,0.668409,0.760964,0.788028,0.887778
7999,0.841111,0.875000,0.899167,0.870000,0.671526,0.748339,0.787072,0.739609
8199,0.843378,0.925000,0.898784,0.885000,0.676937,0.849730,0.786904,0.770276
8399,0.844737,0.895000,0.898553,0.890000,0.680895,0.782338,0.787286,0.777305
8599,0.844872,0.850000,0.898077,0.880000,0.681875,0.701195,0.786627,0.759230
8799,0.847250,0.940000,0.896625,0.840000,0.687484,0.877601,0.784197,0.684418
8999,0.848293,0.890000,0.896585,0.895000,0.690158,0.780373,0.784469,0.789790
9199,0.849643,0.905000,0.896905,0.910000,0.693004,0.809657,0.785439,0.819766
9399,0.846860,0.730000,0.894884,0.810000,0.688038,0.473274,0.781578,0.620455
9599,0.846818,0.845000,0.896591,0.970000,0.688718,0.673065,0.785774,0.938800
9799,0.846000,0.810000,0.896222,0.880000,0.687282,0.628216,0.784987,0.750234
9999,0.847500,0.915000,0.895761,0.875000,0.690564,0.830102,0.784357,0.751639
10199,0.849149,0.925000,0.895638,0.890000,0.694713,0.823446,0.784900,0.763339
10399,0.850104,0.895000,0.894479,0.840000,0.696894,0.789368,0.782737,0.681243
10599,0.849592,0.825000,0.894592,0.900000,0.696053,0.652916,0.783094,0.798448
10799,0.849400,0.840000,0.894800,0.905000,0.695537,0.666701,0.783372,0.795391
10999,0.850098,0.885000,0.894608,0.885000,0.696564,0.735754,0.782748,0.743704
11199,0.851058,0.900000,0.894038,0.865000,0.698400,0.793836,0.781534,0.719043
11399,0.850849,0.840000,0.893679,0.875000,0.697435,0.592616,0.780443,0.700599
11599,0.848889,0.745000,0.893148,0.865000,0.693215,0.487334,0.779454,0.729296
11799,0.849273,0.870000,0.892909,0.880000,0.694523,0.726114,0.779344,0.759688
11999,0.848036,0.780000,0.892857,0.890000,0.691771,0.527034,0.779176,0.769416
12199,0.848158,0.855000,0.893772,0.945000,0.692048,0.707366,0.781132,0.888393
12399,0.847155,0.790000,0.892155,0.800000,0.690118,0.580378,0.777845,0.592294
12599,0.842966,0.600000,0.892119,0.890000,0.682236,0.238893,0.777928,0.779846
12799,0.843750,0.890000,0.892167,0.895000,0.683982,0.779824,0.778196,0.790545
12999,0.843770,0.845000,0.893279,0.960000,0.684533,0.655249,0.780922,0.917398
13199,0.843387,0.820000,0.894435,0.965000,0.683945,0.645669,0.783381,0.929492
13399,0.843571,0.855000,0.895079,0.935000,0.684657,0.698042,0.784999,0.868554
13599,0.843828,0.860000,0.895859,0.945000,0.685239,0.722332,0.786587,0.886994
13799,0.844538,0.890000,0.896462,0.935000,0.686916,0.772139,0.788106,0.868819
13999,0.845303,0.895000,0.896894,0.925000,0.688583,0.790545,0.789122,0.849970
14199,0.842687,0.670000,0.898060,0.975000,0.683484,0.364896,0.791498,0.948781
14399,0.842794,0.850000,0.898897,0.955000,0.683502,0.665924,0.793046,0.900111
14599,0.843333,0.880000,0.899493,0.940000,0.684737,0.757159,0.794469,0.879675
14799,0.844786,0.945000,0.900429,0.965000,0.687680,0.890000,0.796490,0.930000
14999,0.842887,0.710000,0.899648,0.845000,0.683321,0.046053,0.794573,0.581081
15199,0.840903,0.700000,0.899375,0.880000,0.679167,0.426331,0.794154,0.763197
15399,0.840822,0.835000,0.900205,0.960000,0.678698,0.589552,0.795599,0.901961
15599,0.839257,0.725000,0.899392,0.840000,0.675160,0.341317,0.793774,0.640449
15799,0.837467,0.705000,0.897533,0.760000,0.671216,0.349073,0.789830,0.480126
15999,0.835263,0.670000,0.897368,0.885000,0.666439,0.272888,0.789436,0.758708
16199,0.835000,0.815000,0.897727,0.925000,0.665611,0.562130,0.789986,0.827547
16399,0.834295,0.780000,0.898077,0.925000,0.664053,0.538009,0.790701,0.845901
16599,0.832342,0.680000,0.898228,0.910000,0.659864,0.347272,0.791093,0.819295
16799,0.831937,0.800000,0.898375,0.910000,0.658454,0.307479,0.791077,0.757019
16999,0.831358,0.785000,0.898519,0.910000,0.656698,0.303305,0.791104,0.774323
17199,0.830061,0.725000,0.898537,0.900000,0.653480,0.166161,0.790901,0.753482
17399,0.829880,0.815000,0.898855,0.925000,0.652724,0.531290,0.791330,0.818928
17599,0.830000,0.840000,0.899167,0.925000,0.653104,0.684044,0.792171,0.850120
17799,0.830765,0.895000,0.899588,0.935000,0.654930,0.789284,0.793177,0.870182
17999,0.831163,0.865000,0.900291,0.960000,0.655751,0.726887,0.794594,0.916675
18199,0.831839,0.890000,0.900690,0.935000,0.657008,0.765957,0.795363,0.862579
18399,0.832330,0.875000,0.900909,0.920000,0.657695,0.697556,0.795646,0.814815
18599,0.833202,0.910000,0.901798,0.980000,0.659032,0.748181,0.797228,0.949264
18799,0.834556,0.955000,0.902111,0.930000,0.661619,0.900794,0.797780,0.848107
18999,0.835604,0.930000,0.902692,0.955000,0.663730,0.855327,0.798992,0.907806
19199,0.833315,0.625000,0.901196,0.765000,0.659159,0.333925,0.796153,0.546507
19399,0.834355,0.930000,0.901613,0.940000,0.661226,0.854167,0.796964,0.872881
19599,0.834202,0.820000,0.901330,0.875000,0.660944,0.643317,0.796491,0.751046
19799,0.834316,0.845000,0.901421,0.910000,0.661142,0.683738,0.796747,0.818695
19999,0.834896,0.890000,0.901563,0.915000,0.662454,0.780724,0.797172,0.830204
