# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_1600_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 1600 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
6799,0.825192,0.930000,0.782500,0.725000,0.640828,0.854288,0.528470,0.407711
6999,0.827037,0.875000,0.782778,0.790000,0.644289,0.739854,0.529186,0.551426
7199,0.824643,0.760000,0.779643,0.695000,0.638559,0.489362,0.522069,0.340113
7399,0.818793,0.655000,0.773793,0.610000,0.626736,0.379385,0.512842,0.283352
7599,0.819833,0.850000,0.770833,0.685000,0.628540,0.689087,0.507143,0.347691
7799,0.821774,0.880000,0.766613,0.640000,0.634022,0.751037,0.501110,0.302596
7999,0.823281,0.870000,0.765781,0.740000,0.638045,0.738825,0.501440,0.481090
8199,0.825758,0.905000,0.765909,0.770000,0.643779,0.809657,0.503420,0.542061
8399,0.826765,0.860000,0.767206,0.810000,0.646905,0.710774,0.508478,0.620418
8599,0.827429,0.850000,0.767286,0.770000,0.648965,0.701433,0.509741,0.538523
8799,0.830139,0.925000,0.767917,0.790000,0.655180,0.846343,0.512789,0.591440
8999,0.830946,0.860000,0.769459,0.825000,0.657395,0.720698,0.517005,0.649509
9199,0.832632,0.895000,0.770132,0.795000,0.660849,0.789663,0.519145,0.589014
9399,0.830000,0.730000,0.770897,0.800000,0.656172,0.473274,0.521539,0.599038
9599,0.830125,0.835000,0.771250,0.785000,0.657128,0.650941,0.523682,0.577686
9799,0.829512,0.805000,0.772073,0.805000,0.656083,0.619066,0.525390,0.596273
9999,0.831786,0.925000,0.770833,0.720000,0.660811,0.850270,0.523426,0.452483
10199,0.833372,0.900000,0.772326,0.835000,0.664746,0.760077,0.528756,0.651015
10399,0.834318,0.875000,0.774205,0.855000,0.666863,0.748946,0.533341,0.711040
10599,0.834333,0.835000,0.776667,0.885000,0.667054,0.673203,0.538772,0.768379
10799,0.833804,0.810000,0.777935,0.835000,0.665859,0.605932,0.540909,0.636404
10999,0.834894,0.885000,0.779362,0.845000,0.667672,0.737383,0.543141,0.641618
11199,0.834896,0.835000,0.778542,0.740000,0.667421,0.652851,0.541164,0.443076
11399,0.835102,0.845000,0.779490,0.825000,0.667289,0.606998,0.542163,0.567153
11599,0.833400,0.750000,0.779100,0.760000,0.663578,0.497437,0.541642,0.518314
11799,0.834118,0.870000,0.780196,0.835000,0.665460,0.728346,0.545017,0.667406
11999,0.832692,0.760000,0.778750,0.705000,0.662360,0.489633,0.541641,0.352786
12199,0.833679,0.885000,0.779057,0.795000,0.664377,0.768751,0.542308,0.577058
12399,0.833889,0.845000,0.778333,0.740000,0.664838,0.688880,0.540831,0.463087
12599,0.829727,0.605000,0.778364,0.780000,0.657002,0.247906,0.541508,0.566972
12799,0.831339,0.920000,0.778661,0.795000,0.660382,0.839808,0.542632,0.590900
12999,0.832105,0.875000,0.779649,0.835000,0.662345,0.724548,0.545750,0.667205
13199,0.833103,0.890000,0.781034,0.860000,0.664403,0.780351,0.548796,0.717286
13399,0.833644,0.865000,0.781780,0.825000,0.665769,0.719510,0.551055,0.649228
13599,0.833083,0.800000,0.781583,0.770000,0.664711,0.605523,0.550590,0.524007
13799,0.834262,0.905000,0.782377,0.830000,0.667294,0.802289,0.552902,0.664529
13999,0.834919,0.875000,0.783226,0.835000,0.668751,0.751046,0.554931,0.669405
14199,0.832381,0.675000,0.784365,0.855000,0.663858,0.383653,0.557219,0.701216
14399,0.832031,0.810000,0.784453,0.790000,0.662978,0.579646,0.556781,0.491525
14599,0.832846,0.885000,0.783692,0.735000,0.664662,0.770000,0.555517,0.488417
14799,0.833712,0.890000,0.784015,0.805000,0.666356,0.780000,0.556351,0.610000
14999,0.831866,0.710000,0.784328,0.805000,0.662139,0.046053,0.556100,0.449153
15199,0.829191,0.650000,0.783088,0.700000,0.656547,0.336430,0.553846,0.421352
15399,0.829348,0.840000,0.784348,0.870000,0.656568,0.603960,0.555689,0.671717
15599,0.827214,0.680000,0.783571,0.730000,0.651840,0.210656,0.553587,0.361702
15799,0.823521,0.565000,0.783310,0.765000,0.643921,0.000000,0.552913,0.502856
15999,0.821111,0.650000,0.782153,0.700000,0.638669,0.215335,0.550348,0.359180
16199,0.821507,0.850000,0.781986,0.770000,0.639123,0.635613,0.549576,0.487579
16399,0.820676,0.760000,0.781757,0.765000,0.637272,0.491525,0.548978,0.502856
16599,0.818533,0.660000,0.779600,0.620000,0.632724,0.307324,0.544626,0.231469
16799,0.818289,0.800000,0.779737,0.790000,0.631614,0.307479,0.543906,0.358191
16999,0.817857,0.785000,0.779870,0.790000,0.630129,0.303305,0.543340,0.429348
17199,0.816795,0.735000,0.779423,0.745000,0.627376,0.205397,0.541584,0.283104
17399,0.816772,0.815000,0.779937,0.820000,0.626902,0.526612,0.542022,0.563372
17599,0.816625,0.805000,0.780125,0.795000,0.626800,0.611554,0.542994,0.591633
17799,0.817284,0.870000,0.780926,0.845000,0.628443,0.738746,0.545128,0.690062
17999,0.817927,0.870000,0.782500,0.910000,0.629771,0.739505,0.548331,0.812520
18199,0.818253,0.845000,0.782590,0.790000,0.630239,0.662309,0.548273,0.537445
18399,0.818869,0.870000,0.783690,0.875000,0.631169,0.689293,0.550020,0.695048
18599,0.819471,0.870000,0.785118,0.905000,0.631881,0.621653,0.552244,0.748744
18799,0.821047,0.955000,0.786570,0.910000,0.634904,0.901424,0.554947,0.798365
18999,0.822241,0.925000,0.788218,0.930000,0.637289,0.844720,0.558358,0.853786
19199,0.820568,0.675000,0.786705,0.655000,0.634059,0.404980,0.555857,0.377930
19399,0.821517,0.905000,0.787809,0.885000,0.635956,0.804928,0.558096,0.759916
19599,0.821500,0.820000,0.788056,0.810000,0.635997,0.642254,0.558970,0.621702
19799,0.821538,0.825000,0.789286,0.900000,0.636002,0.641614,0.561737,0.798306
19999,0.822065,0.870000,0.790272,0.880000,0.637190,0.741010,0.564147,0.760789
