# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_1400_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 1400 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
6799,0.815185,0.745000,0.790556,0.770000,0.592360,0.438944,0.540975,0.511262
6999,0.816429,0.850000,0.790536,0.790000,0.595971,0.685699,0.541388,0.553903
7199,0.814828,0.770000,0.787931,0.715000,0.592901,0.511885,0.535825,0.389722
7399,0.809833,0.665000,0.782667,0.630000,0.585072,0.394542,0.528016,0.313544
7599,0.811774,0.870000,0.779355,0.680000,0.590172,0.731544,0.521593,0.336719
7799,0.814063,0.885000,0.777656,0.725000,0.598923,0.760067,0.521513,0.450988
7999,0.815152,0.850000,0.776667,0.745000,0.603928,0.697367,0.521627,0.490611
8199,0.817353,0.890000,0.777353,0.800000,0.610617,0.779272,0.525094,0.600599
8399,0.819000,0.875000,0.779000,0.835000,0.616645,0.740287,0.530939,0.670000
8599,0.820139,0.860000,0.781389,0.865000,0.620379,0.720559,0.537568,0.730270
8799,0.823108,0.930000,0.784054,0.880000,0.628327,0.858814,0.545306,0.758648
8999,0.824605,0.880000,0.786184,0.865000,0.632593,0.760312,0.550875,0.729838
9199,0.825897,0.875000,0.786667,0.805000,0.635816,0.749399,0.552551,0.608983
9399,0.823375,0.725000,0.787375,0.815000,0.631738,0.463205,0.554864,0.629778
9599,0.823171,0.815000,0.786951,0.770000,0.632894,0.609787,0.555187,0.552529
9799,0.822738,0.805000,0.787619,0.815000,0.632325,0.615233,0.556416,0.607302
9999,0.824419,0.895000,0.788372,0.820000,0.636471,0.791128,0.558845,0.643846
10199,0.826136,0.900000,0.791250,0.915000,0.641812,0.760077,0.567087,0.809928
10399,0.827000,0.865000,0.791556,0.805000,0.644195,0.729350,0.568352,0.611631
10599,0.827717,0.860000,0.792935,0.855000,0.646051,0.721753,0.571596,0.708777
10799,0.827340,0.810000,0.794043,0.845000,0.645157,0.605932,0.573549,0.664647
10999,0.828750,0.895000,0.793958,0.790000,0.647561,0.758732,0.572609,0.497187
11199,0.829184,0.850000,0.794388,0.815000,0.648265,0.682237,0.573342,0.608631
11399,0.829300,0.835000,0.795200,0.835000,0.647761,0.578113,0.574137,0.588529
11599,0.827745,0.750000,0.794216,0.745000,0.644532,0.497437,0.572283,0.487849
11799,0.827981,0.840000,0.793846,0.775000,0.645945,0.665657,0.572633,0.541658
11999,0.826698,0.760000,0.791698,0.680000,0.643111,0.487781,0.567877,0.304423
12199,0.827222,0.855000,0.791481,0.780000,0.644241,0.703598,0.567552,0.549872
12399,0.827818,0.860000,0.790636,0.745000,0.645662,0.718734,0.565947,0.479698
12599,0.824821,0.660000,0.791071,0.815000,0.640215,0.347847,0.567443,0.635612
12799,0.826491,0.920000,0.791404,0.810000,0.644006,0.840000,0.568475,0.621966
12999,0.827500,0.885000,0.789655,0.690000,0.646958,0.747752,0.565750,0.393999
13199,0.828898,0.910000,0.790593,0.845000,0.650018,0.820574,0.567925,0.688254
13399,0.829667,0.875000,0.789500,0.725000,0.652192,0.740287,0.566326,0.452409
13599,0.829836,0.840000,0.789016,0.760000,0.652590,0.678198,0.565179,0.493029
13799,0.831774,0.950000,0.788548,0.760000,0.657035,0.897383,0.564851,0.529181
13999,0.832698,0.890000,0.788889,0.810000,0.659085,0.779824,0.565769,0.618474
14199,0.831875,0.780000,0.788438,0.760000,0.657519,0.566075,0.564773,0.501868
14399,0.831000,0.775000,0.787692,0.740000,0.655258,0.432535,0.562538,0.336735
14599,0.829848,0.755000,0.785758,0.660000,0.653029,0.524549,0.558823,0.346468
14799,0.828657,0.750000,0.784776,0.720000,0.650543,0.500000,0.556860,0.440000
14999,0.827206,0.730000,0.784632,0.775000,0.646865,0.134615,0.555598,0.326347
15199,0.824130,0.615000,0.782464,0.635000,0.640599,0.268200,0.551340,0.305027
15399,0.824929,0.880000,0.783429,0.850000,0.641716,0.693878,0.552605,0.628713
15599,0.823451,0.720000,0.782394,0.710000,0.638295,0.338061,0.549936,0.307215
15799,0.820556,0.615000,0.780000,0.610000,0.632007,0.138124,0.544633,0.135734
15999,0.817808,0.620000,0.777603,0.605000,0.626090,0.165110,0.539412,0.140744
16199,0.817838,0.820000,0.776351,0.685000,0.625766,0.578602,0.536323,0.275696
16399,0.816933,0.750000,0.775933,0.745000,0.623781,0.470339,0.535415,0.468418
16599,0.815066,0.675000,0.774868,0.695000,0.619825,0.337276,0.533374,0.384087
16799,0.814870,0.800000,0.774156,0.720000,0.618585,0.307479,0.530923,0.202733
16999,0.814487,0.785000,0.773782,0.745000,0.617006,0.303305,0.529266,0.302898
17199,0.813354,0.725000,0.773291,0.735000,0.613930,0.166161,0.527401,0.262660
17399,0.813375,0.815000,0.773438,0.785000,0.613426,0.526612,0.527096,0.490521
17599,0.812531,0.745000,0.773519,0.780000,0.612072,0.493646,0.527772,0.567610
17799,0.813537,0.895000,0.774146,0.825000,0.614568,0.789537,0.529499,0.651047
17999,0.814639,0.905000,0.774639,0.815000,0.616772,0.800922,0.530325,0.597913
18199,0.813750,0.740000,0.774762,0.785000,0.614621,0.403670,0.530345,0.527473
18399,0.814647,0.890000,0.775765,0.860000,0.616088,0.739213,0.531882,0.659864
18599,0.815407,0.880000,0.777326,0.910000,0.616994,0.650757,0.534350,0.760511
18799,0.816897,0.945000,0.778678,0.895000,0.619819,0.876377,0.536827,0.762443
18999,0.818068,0.920000,0.780000,0.895000,0.622231,0.833489,0.539619,0.782609
19199,0.816180,0.650000,0.778652,0.660000,0.618818,0.354244,0.537558,0.379109
19399,0.817278,0.915000,0.779611,0.865000,0.621087,0.825462,0.539447,0.712154
19599,0.817418,0.830000,0.779670,0.785000,0.621605,0.662129,0.539918,0.573074
19799,0.817717,0.845000,0.780489,0.855000,0.622267,0.683350,0.541824,0.706299
19999,0.818011,0.845000,0.781237,0.850000,0.623119,0.691481,0.543780,0.701165
