# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_500_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 500 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
12399,0.846218,0.830000,0.802521,0.750000,0.688551,0.655975,0.589771,0.486600
12599,0.843471,0.680000,0.803058,0.835000,0.683451,0.384556,0.591431,0.674556
12799,0.844390,0.900000,0.801545,0.710000,0.685470,0.799760,0.588543,0.423917
12999,0.844800,0.870000,0.801600,0.805000,0.686746,0.714191,0.589595,0.605023
13199,0.845118,0.865000,0.801969,0.825000,0.687521,0.732779,0.590484,0.644020
13399,0.845194,0.850000,0.801705,0.785000,0.688009,0.686553,0.590529,0.572819
13599,0.844580,0.805000,0.801679,0.800000,0.686859,0.615915,0.590439,0.584890
13799,0.845338,0.895000,0.801429,0.785000,0.688623,0.782158,0.590448,0.582524
13999,0.845926,0.885000,0.801333,0.795000,0.689924,0.770596,0.590467,0.588436
14199,0.843358,0.670000,0.801460,0.810000,0.684953,0.371668,0.590735,0.610176
14399,0.843165,0.830000,0.801295,0.790000,0.684357,0.616253,0.589840,0.484029
14599,0.843901,0.895000,0.799149,0.650000,0.685934,0.789241,0.585647,0.327247
14799,0.844965,0.920000,0.798322,0.740000,0.688090,0.840000,0.584014,0.480000
14999,0.843517,0.740000,0.798759,0.830000,0.684692,0.177215,0.584146,0.527778
15199,0.843129,0.815000,0.797279,0.690000,0.683908,0.636542,0.581373,0.401024
15399,0.842953,0.830000,0.797785,0.835000,0.683281,0.583333,0.581766,0.581218
15599,0.841258,0.715000,0.797086,0.745000,0.679485,0.310094,0.579892,0.401830
15799,0.838105,0.600000,0.796601,0.760000,0.672721,0.095330,0.578776,0.491579
15999,0.836258,0.695000,0.795613,0.720000,0.668667,0.325072,0.576505,0.391767
16199,0.836306,0.840000,0.795287,0.770000,0.668477,0.619907,0.575344,0.449563
16399,0.835597,0.780000,0.794340,0.720000,0.666947,0.542048,0.573318,0.412012
16599,0.833665,0.680000,0.793665,0.740000,0.662888,0.350452,0.571978,0.472884
16799,0.833252,0.800000,0.793620,0.790000,0.661491,0.307479,0.571033,0.385246
16999,0.832970,0.810000,0.793576,0.790000,0.660396,0.405507,0.570162,0.408117
17199,0.831796,0.735000,0.793114,0.755000,0.657471,0.205397,0.568475,0.318308
17399,0.831716,0.825000,0.792840,0.770000,0.656962,0.565217,0.567412,0.462428
17599,0.832164,0.870000,0.793801,0.875000,0.658033,0.741653,0.569910,0.752573
17799,0.833006,0.905000,0.795549,0.945000,0.659982,0.809428,0.574054,0.889846
17999,0.833486,0.875000,0.797314,0.950000,0.660943,0.745158,0.577721,0.896662
18199,0.833616,0.845000,0.798644,0.915000,0.661005,0.657837,0.580404,0.820296
18399,0.833966,0.865000,0.799888,0.910000,0.661429,0.676026,0.582627,0.793294
18599,0.834475,0.880000,0.801105,0.910000,0.662061,0.672668,0.584505,0.757543
18799,0.835574,0.935000,0.802842,0.960000,0.664140,0.857612,0.587889,0.911534
18999,0.836486,0.920000,0.804324,0.940000,0.665967,0.834660,0.591004,0.875557
19199,0.834225,0.625000,0.804011,0.775000,0.661473,0.323837,0.591059,0.568138
19399,0.834762,0.885000,0.805397,0.935000,0.662562,0.765784,0.593938,0.865424
19599,0.834555,0.815000,0.806597,0.920000,0.662212,0.632207,0.596774,0.840622
19799,0.835078,0.885000,0.808031,0.945000,0.663276,0.766497,0.599961,0.889135
19999,0.835333,0.860000,0.809436,0.945000,0.663918,0.720754,0.603225,0.890263
