# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2400_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2400 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
2799,0.827500,0.850000,0.967500,0.970000,0.657874,0.700210,0.934310,0.939994
2999,0.845000,0.880000,0.976667,0.995000,0.686235,0.714931,0.950565,0.986577
3199,0.827500,0.775000,0.976250,0.975000,0.657477,0.570447,0.950055,0.948422
3399,0.846000,0.920000,0.967000,0.930000,0.695074,0.832688,0.932584,0.856454
3599,0.854167,0.895000,0.956667,0.905000,0.709446,0.771042,0.910159,0.773270
3799,0.858571,0.885000,0.950000,0.910000,0.710129,0.528302,0.892724,0.652577
3999,0.874375,0.985000,0.948125,0.935000,0.742226,0.969168,0.889292,0.865564
4199,0.877222,0.900000,0.949444,0.960000,0.744353,0.746547,0.891054,0.904019
4399,0.865000,0.755000,0.950000,0.955000,0.712501,0.239130,0.891117,0.888060
4599,0.864545,0.860000,0.947273,0.920000,0.716265,0.719355,0.887133,0.839888
4799,0.865833,0.880000,0.947083,0.945000,0.719675,0.755700,0.886934,0.884672
4999,0.866538,0.875000,0.945000,0.920000,0.716983,0.615148,0.880917,0.769053
5199,0.862143,0.805000,0.943214,0.920000,0.711216,0.618843,0.878045,0.838969
5399,0.851667,0.705000,0.931667,0.770000,0.688126,0.379861,0.853204,0.518778
5599,0.852500,0.865000,0.931875,0.935000,0.688429,0.690580,0.853495,0.857799
5799,0.842647,0.685000,0.930000,0.900000,0.671456,0.408451,0.850420,0.800260
5999,0.844444,0.875000,0.927222,0.880000,0.674471,0.726537,0.844361,0.739696
6199,0.848947,0.930000,0.928421,0.950000,0.686400,0.856777,0.848539,0.898322
6399,0.845000,0.770000,0.929500,0.950000,0.679344,0.557309,0.850799,0.893899
6599,0.845952,0.865000,0.928333,0.905000,0.678816,0.607330,0.847275,0.740295
6799,0.850227,0.940000,0.928636,0.935000,0.687837,0.876187,0.848291,0.867211
6999,0.851304,0.875000,0.928478,0.925000,0.690090,0.741254,0.848171,0.845169
7199,0.846875,0.745000,0.922917,0.795000,0.680175,0.456753,0.836338,0.568784
7399,0.841400,0.710000,0.916000,0.750000,0.669748,0.464549,0.822859,0.515128
7599,0.841538,0.845000,0.911154,0.790000,0.669987,0.680215,0.812989,0.573474
7799,0.842037,0.855000,0.909815,0.875000,0.673147,0.692862,0.811471,0.741147
7999,0.843750,0.890000,0.910714,0.935000,0.677913,0.778739,0.814106,0.869609
8199,0.846897,0.935000,0.911034,0.920000,0.685113,0.870000,0.815342,0.839952
8399,0.848333,0.890000,0.913333,0.980000,0.689304,0.772751,0.820793,0.959600
8599,0.848387,0.850000,0.914839,0.960000,0.690158,0.701195,0.824242,0.919968
8799,0.851719,0.955000,0.916094,0.955000,0.697762,0.908069,0.827430,0.908332
8999,0.852576,0.880000,0.917273,0.955000,0.700073,0.760455,0.830160,0.910036
9199,0.853529,0.885000,0.916912,0.905000,0.702046,0.769493,0.829538,0.809619
9399,0.850143,0.735000,0.917571,0.940000,0.695866,0.483330,0.831018,0.879276
9599,0.850000,0.845000,0.918611,0.955000,0.696314,0.674027,0.833541,0.909109
9799,0.849595,0.835000,0.919595,0.955000,0.695654,0.675516,0.835491,0.906503
9999,0.850921,0.900000,0.920658,0.960000,0.698492,0.800955,0.837897,0.920096
10199,0.852436,0.910000,0.921282,0.945000,0.702361,0.785714,0.839704,0.879597
10399,0.853875,0.910000,0.922375,0.965000,0.705518,0.819186,0.842091,0.930000
10599,0.853537,0.840000,0.923049,0.950000,0.705003,0.682886,0.843519,0.899508
10799,0.854286,0.885000,0.923452,0.940000,0.706465,0.767065,0.844223,0.872218
10999,0.855349,0.900000,0.923721,0.935000,0.708234,0.770931,0.844584,0.855137
11199,0.855568,0.865000,0.923523,0.915000,0.708504,0.719043,0.844147,0.824995
11399,0.856000,0.875000,0.922444,0.875000,0.708889,0.690824,0.841688,0.702947
11599,0.854674,0.795000,0.920109,0.815000,0.706039,0.588271,0.836946,0.628961
11799,0.854362,0.840000,0.920532,0.940000,0.705864,0.664746,0.838109,0.876632
11999,0.851875,0.735000,0.918438,0.820000,0.700678,0.443511,0.833751,0.619973
12199,0.851939,0.855000,0.918061,0.900000,0.700866,0.709477,0.833041,0.799096
12399,0.851500,0.830000,0.918100,0.920000,0.699979,0.656600,0.833152,0.838400
12599,0.847941,0.670000,0.917451,0.885000,0.693249,0.366177,0.831933,0.770962
12799,0.848942,0.900000,0.918173,0.955000,0.695427,0.799679,0.833525,0.910018
12999,0.849528,0.880000,0.918396,0.930000,0.697024,0.737389,0.834246,0.854817
13199,0.848981,0.820000,0.918981,0.950000,0.696055,0.644550,0.835448,0.898867
13399,0.849273,0.865000,0.919364,0.940000,0.696945,0.718222,0.836382,0.879336
13599,0.848839,0.825000,0.920268,0.970000,0.696124,0.653397,0.838188,0.938449
13799,0.849737,0.900000,0.921053,0.965000,0.698116,0.794133,0.839953,0.928934
13999,0.849655,0.845000,0.921293,0.935000,0.698035,0.690557,0.840480,0.869713
14199,0.846441,0.660000,0.921356,0.925000,0.691757,0.352628,0.840586,0.846782
14399,0.846583,0.855000,0.921500,0.930000,0.691879,0.682366,0.840730,0.840909
14599,0.847377,0.895000,0.921393,0.915000,0.693599,0.787320,0.840625,0.830000
14799,0.849194,0.960000,0.921452,0.925000,0.697282,0.920000,0.840783,0.850000
14999,0.847619,0.750000,0.921111,0.900000,0.693668,0.218750,0.839864,0.736842
15199,0.846953,0.805000,0.918984,0.785000,0.692271,0.620253,0.835594,0.580570
15399,0.846846,0.840000,0.918231,0.870000,0.691796,0.611650,0.833857,0.678218
15599,0.844318,0.680000,0.917879,0.895000,0.686301,0.210656,0.833023,0.768058
15799,0.840448,0.585000,0.916791,0.845000,0.678100,0.060023,0.830744,0.673890
15999,0.838456,0.705000,0.915294,0.815000,0.673768,0.349073,0.827617,0.607552
16199,0.837754,0.790000,0.914348,0.850000,0.672109,0.522239,0.825539,0.658742
16399,0.837286,0.805000,0.913643,0.865000,0.671054,0.593496,0.824057,0.718574
16599,0.835915,0.740000,0.910634,0.700000,0.668155,0.472884,0.817926,0.394368
16799,0.835417,0.800000,0.910347,0.890000,0.666569,0.307479,0.817043,0.686788
16999,0.835274,0.825000,0.909452,0.845000,0.665749,0.463519,0.814916,0.560408
17199,0.833919,0.735000,0.909527,0.915000,0.662437,0.205397,0.814851,0.791411
17399,0.833667,0.815000,0.909267,0.890000,0.661564,0.544783,0.814098,0.730623
17599,0.834145,0.870000,0.909539,0.930000,0.662689,0.742063,0.814821,0.859776
17799,0.834935,0.895000,0.910000,0.945000,0.664551,0.789199,0.815882,0.890022
17999,0.835449,0.875000,0.910513,0.950000,0.665588,0.747117,0.816897,0.896255
18199,0.836076,0.885000,0.911013,0.950000,0.666746,0.756871,0.817868,0.894958
18399,0.836437,0.865000,0.911375,0.940000,0.667183,0.678648,0.818446,0.860009
18599,0.836605,0.850000,0.911852,0.950000,0.667135,0.610390,0.819187,0.871663
18799,0.837805,0.935000,0.912683,0.980000,0.669421,0.859399,0.820792,0.956327
18999,0.838614,0.905000,0.913554,0.985000,0.671048,0.805368,0.822566,0.969053
19199,0.836250,0.640000,0.913393,0.900000,0.666373,0.345930,0.822494,0.794239
19399,0.837412,0.935000,0.914235,0.985000,0.668664,0.864301,0.824185,0.968685
19599,0.837151,0.815000,0.914767,0.960000,0.668165,0.633082,0.825376,0.920120
19799,0.837931,0.905000,0.915287,0.960000,0.669773,0.807809,0.826485,0.919420
19999,0.838580,0.895000,0.916080,0.985000,0.671207,0.790628,0.828218,0.969982
