# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_1000_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 1000 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
8599,0.844342,0.850000,0.967500,0.985000,0.679356,0.701195,0.932517,0.969982
8799,0.846795,0.940000,0.967308,0.960000,0.685297,0.877250,0.932330,0.918864
8999,0.847875,0.890000,0.967750,0.985000,0.688143,0.780373,0.933352,0.969994
9199,0.848537,0.875000,0.967195,0.945000,0.689613,0.749499,0.932294,0.889934
9399,0.846071,0.745000,0.967262,0.970000,0.685356,0.502245,0.932504,0.939856
9599,0.845814,0.835000,0.967558,0.980000,0.685661,0.654016,0.933280,0.959317
9799,0.845341,0.825000,0.967841,0.980000,0.684907,0.654696,0.933849,0.958519
9999,0.846444,0.895000,0.968000,0.975000,0.687347,0.791377,0.934291,0.949789
10199,0.847826,0.910000,0.968370,0.985000,0.691126,0.785714,0.935265,0.966696
10399,0.848723,0.890000,0.968936,0.995000,0.693292,0.779006,0.936497,0.989994
10599,0.848437,0.835000,0.969271,0.985000,0.692944,0.672749,0.937210,0.969831
10799,0.848878,0.870000,0.969694,0.990000,0.693844,0.738352,0.938046,0.978985
10999,0.849800,0.895000,0.969800,0.975000,0.695309,0.758732,0.938215,0.945911
11199,0.850098,0.865000,0.969608,0.960000,0.695756,0.719043,0.937819,0.917974
11399,0.850096,0.850000,0.969615,0.970000,0.695193,0.621260,0.937756,0.931137
11599,0.848679,0.775000,0.969245,0.950000,0.692124,0.547920,0.937035,0.899890
11799,0.848796,0.855000,0.969537,0.985000,0.692894,0.697412,0.937730,0.969525
11999,0.846636,0.730000,0.969636,0.975000,0.688302,0.425837,0.937924,0.948422
12199,0.846607,0.845000,0.969375,0.955000,0.688332,0.688880,0.937404,0.909017
12399,0.846228,0.825000,0.969386,0.970000,0.687588,0.646179,0.937442,0.939400
12599,0.843362,0.680000,0.969655,0.985000,0.682306,0.384556,0.938015,0.969831
12799,0.844153,0.890000,0.969915,0.985000,0.684140,0.779559,0.938595,0.969994
12999,0.844750,0.880000,0.970000,0.975000,0.685868,0.737389,0.938868,0.947808
13199,0.844180,0.810000,0.970164,0.980000,0.684911,0.625394,0.939213,0.959612
13399,0.844435,0.860000,0.970484,0.990000,0.685824,0.707450,0.939929,0.979755
13599,0.844048,0.820000,0.970635,0.980000,0.685104,0.642005,0.940230,0.958966
13799,0.844844,0.895000,0.970547,0.965000,0.686987,0.782834,0.940115,0.928934
13999,0.845077,0.860000,0.970615,0.975000,0.687588,0.720559,0.940277,0.949950
14199,0.842348,0.665000,0.970530,0.965000,0.682319,0.362997,0.940099,0.928498
14399,0.842537,0.855000,0.970448,0.965000,0.682506,0.680265,0.939888,0.922309
14599,0.843162,0.885000,0.970441,0.970000,0.683933,0.767489,0.939921,0.939729
14799,0.844855,0.960000,0.970507,0.975000,0.687414,0.920000,0.940080,0.950000
14999,0.842929,0.710000,0.969857,0.925000,0.682964,0.046053,0.938681,0.807692
15199,0.841056,0.710000,0.969507,0.945000,0.679049,0.444498,0.938016,0.889403
15399,0.840972,0.835000,0.969653,0.980000,0.678557,0.589552,0.938248,0.951923
15599,0.838699,0.675000,0.968973,0.920000,0.673514,0.200492,0.936827,0.825404
15799,0.834932,0.560000,0.968311,0.920000,0.665427,-0.003993,0.935469,0.835069
15999,0.832600,0.660000,0.968333,0.970000,0.660326,0.242171,0.935512,0.938644
16199,0.832566,0.830000,0.968224,0.960000,0.659949,0.599104,0.935238,0.908998
16399,0.831883,0.780000,0.968312,0.975000,0.658446,0.539363,0.935418,0.949073
16599,0.829872,0.675000,0.968205,0.960000,0.654158,0.338086,0.935221,0.919832
16799,0.829557,0.805000,0.968291,0.975000,0.652893,0.330357,0.935313,0.933792
16999,0.829313,0.810000,0.968500,0.985000,0.651809,0.405507,0.935668,0.962594
17199,0.828333,0.750000,0.968827,0.995000,0.649233,0.262646,0.936281,0.988364
17399,0.827927,0.795000,0.968780,0.965000,0.648020,0.490683,0.936125,0.916288
17599,0.828253,0.855000,0.968373,0.935000,0.648861,0.712985,0.935343,0.869478
17799,0.829048,0.895000,0.967738,0.915000,0.650788,0.789199,0.934083,0.829966
17999,0.829588,0.875000,0.966941,0.900000,0.651908,0.747117,0.932444,0.792510
18199,0.830291,0.890000,0.966512,0.930000,0.653232,0.766949,0.931551,0.853556
18399,0.830747,0.870000,0.966264,0.945000,0.653854,0.689293,0.930989,0.871164
18599,0.830966,0.850000,0.965795,0.925000,0.653900,0.610390,0.929949,0.806352
18799,0.832416,0.960000,0.965730,0.960000,0.656689,0.912098,0.929779,0.912098
18999,0.833500,0.930000,0.965778,0.970000,0.658879,0.855327,0.929870,0.937997
19199,0.831868,0.685000,0.964890,0.885000,0.655719,0.426230,0.928136,0.765402
19399,0.832880,0.925000,0.964946,0.970000,0.657741,0.844075,0.928235,0.937238
19599,0.832742,0.820000,0.964409,0.915000,0.657536,0.642467,0.927166,0.830508
19799,0.833564,0.910000,0.964202,0.945000,0.659263,0.818035,0.926755,0.889001
19999,0.834158,0.890000,0.964000,0.945000,0.660622,0.780592,0.926375,0.890198
